po_id,supplier,destination_location,order_date,expected_receipt_date,order_status,currency,payment_terms_days
PO-20240828-000340,Hydroline Andina,CD Santiago,2024-08-28,2024-09-18,received,CLP,30
PO-20240828-000553,Maestranza Integral,CD Santiago,2024-08-28,2024-10-02,received,CLP,30
PO-20240828-000837,Andes Motion,CD Santiago,2024-08-28,2024-11-26,received,CLP,45
PO-20240828-000983,Andes Motion,CD Santiago,2024-08-28,2024-11-26,received,CLP,45
PO-20240828-003045,Tecfluid Norte,CD Santiago,2024-08-28,2024-10-22,received,CLP,30
PO-20240829-000112,Maestranza Integral,CD Santiago,2024-08-29,2024-10-03,received,CLP,30
PO-20240830-000873,Hydroline Andina,CD Santiago,2024-08-30,2024-09-20,received,CLP,30
PO-20240831-001346,Pacific Seal Supply,CD Santiago,2024-08-31,2025-01-28,open,CLP,45
PO-20240831-003160,Pacific Seal Supply,CD Santiago,2024-08-31,2025-01-28,open,CLP,45
PO-20240901-000650,Industrial Flow Partners,CD Santiago,2024-09-01,2025-02-28,open,CLP,60
PO-20240901-001036,Hydroline Andina,CD Santiago,2024-09-01,2024-09-22,received,CLP,30
PO-20240901-001217,Tecfluid Norte,CD Santiago,2024-09-01,2024-10-26,received,CLP,30
PO-20240902-001032,Pacific Seal Supply,CD Santiago,2024-09-02,2025-01-30,open,CLP,45
PO-20240902-001484,Andes Motion,CD Santiago,2024-09-02,2024-12-01,received,CLP,45
PO-20240902-001816,Pacific Seal Supply,CD Santiago,2024-09-02,2025-01-30,open,CLP,45
PO-20240902-002379,Hydroline Andina,CD Santiago,2024-09-02,2024-09-23,received,CLP,30
PO-20240902-002865,Andes Motion,CD Santiago,2024-09-02,2024-12-01,received,CLP,45
PO-20240902-002945,Hydroline Andina,CD Santiago,2024-09-02,2024-09-23,received,CLP,30
PO-20240903-000736,Pacific Seal Supply,CD Santiago,2024-09-03,2025-01-31,open,CLP,45
PO-20240903-002274,Andes Motion,CD Santiago,2024-09-03,2024-12-02,received,CLP,45
PO-20240903-003099,Pacific Seal Supply,CD Santiago,2024-09-03,2025-01-31,open,CLP,45
PO-20240904-000633,Hydroline Andina,CD Santiago,2024-09-04,2024-09-25,received,CLP,30
PO-20240904-001927,Tecfluid Norte,CD Santiago,2024-09-04,2024-10-29,received,CLP,30
PO-20240904-002123,Industrial Flow Partners,CD Santiago,2024-09-04,2025-03-03,open,CLP,60
PO-20240904-002221,Pacific Seal Supply,CD Santiago,2024-09-04,2025-02-01,open,CLP,45
PO-20240904-002320,Tecfluid Norte,CD Santiago,2024-09-04,2024-10-29,received,CLP,30
PO-20240904-002456,Hydroline Andina,CD Santiago,2024-09-04,2024-09-25,received,CLP,30
PO-20240905-000119,Andes Motion,CD Santiago,2024-09-05,2024-12-04,received,CLP,45
PO-20240905-001211,Hydroline Andina,CD Santiago,2024-09-05,2024-09-26,received,CLP,30
PO-20240906-000244,Industrial Flow Partners,CD Santiago,2024-09-06,2025-03-05,open,CLP,60
PO-20240906-002293,Hydroline Andina,CD Santiago,2024-09-06,2024-09-27,received,CLP,30
PO-20240907-000722,Andes Motion,CD Santiago,2024-09-07,2024-12-06,received,CLP,45
PO-20240907-001030,Hydroline Andina,CD Santiago,2024-09-07,2024-09-28,received,CLP,30
PO-20240907-002065,Pacific Seal Supply,CD Santiago,2024-09-07,2025-02-04,open,CLP,45
PO-20240907-002354,Hydroline Andina,CD Santiago,2024-09-07,2024-09-28,received,CLP,30
PO-20240907-002360,Tecfluid Norte,CD Santiago,2024-09-07,2024-11-01,received,CLP,30
PO-20240908-000471,Industrial Flow Partners,CD Santiago,2024-09-08,2025-03-07,open,CLP,60
PO-20240908-002390,Hydroline Andina,CD Santiago,2024-09-08,2024-09-29,received,CLP,30
PO-20240909-000134,Andes Motion,CD Santiago,2024-09-09,2024-12-08,received,CLP,45
PO-20240909-000214,Pacific Seal Supply,CD Santiago,2024-09-09,2025-02-06,open,CLP,45
PO-20240910-002568,Maestranza Integral,CD Santiago,2024-09-10,2024-10-15,received,CLP,30
PO-20240911-000601,Andes Motion,CD Santiago,2024-09-11,2024-12-10,received,CLP,45
PO-20240911-000792,Tecfluid Norte,CD Santiago,2024-09-11,2024-11-05,received,CLP,30
PO-20240911-000840,Andes Motion,CD Santiago,2024-09-11,2024-12-10,received,CLP,45
PO-20240911-002008,Tecfluid Norte,CD Santiago,2024-09-11,2024-11-05,received,CLP,30
PO-20240911-002299,Tecfluid Norte,CD Santiago,2024-09-11,2024-11-05,received,CLP,30
PO-20240911-002616,Hydroline Andina,CD Santiago,2024-09-11,2024-10-02,received,CLP,30
PO-20240911-003190,Hydroline Andina,CD Santiago,2024-09-11,2024-10-02,received,CLP,30
PO-20240912-000849,Industrial Flow Partners,CD Santiago,2024-09-12,2025-03-11,open,CLP,60
PO-20240912-001729,Hydroline Andina,CD Santiago,2024-09-12,2024-10-03,received,CLP,30
PO-20240912-002240,Andes Motion,CD Santiago,2024-09-12,2024-12-11,received,CLP,45
PO-20240913-000617,Andes Motion,CD Santiago,2024-09-13,2024-12-12,received,CLP,45
PO-20240913-001434,Maestranza Integral,CD Santiago,2024-09-13,2024-10-18,received,CLP,30
PO-20240915-000415,Industrial Flow Partners,CD Santiago,2024-09-15,2025-03-14,open,CLP,60
PO-20240915-000443,Industrial Flow Partners,CD Santiago,2024-09-15,2025-03-14,open,CLP,60
PO-20240915-002096,Pacific Seal Supply,CD Santiago,2024-09-15,2025-02-12,open,CLP,45
PO-20240916-000693,Industrial Flow Partners,CD Santiago,2024-09-16,2025-03-15,open,CLP,60
PO-20240916-001389,Hydroline Andina,CD Santiago,2024-09-16,2024-10-07,received,CLP,30
PO-20240916-001777,Maestranza Integral,CD Santiago,2024-09-16,2024-10-21,received,CLP,30
PO-20240916-002750,Hydroline Andina,CD Santiago,2024-09-16,2024-10-07,received,CLP,30
PO-20240917-000137,Industrial Flow Partners,CD Santiago,2024-09-17,2025-03-16,open,CLP,60
PO-20240917-000431,Tecfluid Norte,CD Santiago,2024-09-17,2024-11-11,received,CLP,30
PO-20240917-000577,Andes Motion,CD Santiago,2024-09-17,2024-12-16,received,CLP,45
PO-20240917-000761,Maestranza Integral,CD Santiago,2024-09-17,2024-10-22,received,CLP,30
PO-20240917-001454,Industrial Flow Partners,CD Santiago,2024-09-17,2025-03-16,open,CLP,60
PO-20240917-001630,Industrial Flow Partners,CD Santiago,2024-09-17,2025-03-16,open,CLP,60
PO-20240917-002657,Maestranza Integral,CD Santiago,2024-09-17,2024-10-22,received,CLP,30
PO-20240918-000482,Maestranza Integral,CD Santiago,2024-09-18,2024-10-23,received,CLP,30
PO-20240918-000659,Industrial Flow Partners,CD Santiago,2024-09-18,2025-03-17,open,CLP,60
PO-20240918-001751,Pacific Seal Supply,CD Santiago,2024-09-18,2025-02-15,open,CLP,45
PO-20240918-001785,Pacific Seal Supply,CD Santiago,2024-09-18,2025-02-15,open,CLP,45
PO-20240918-001863,Hydroline Andina,CD Santiago,2024-09-18,2024-10-09,received,CLP,30
PO-20240919-001817,Pacific Seal Supply,CD Santiago,2024-09-19,2025-02-16,open,CLP,45
PO-20240919-002060,Hydroline Andina,CD Santiago,2024-09-19,2024-10-10,received,CLP,30
PO-20240919-002458,Hydroline Andina,CD Santiago,2024-09-19,2024-10-10,received,CLP,30
PO-20240920-001469,Maestranza Integral,CD Santiago,2024-09-20,2024-10-25,received,CLP,30
PO-20240920-002116,Maestranza Integral,CD Santiago,2024-09-20,2024-10-25,received,CLP,30
PO-20240920-002489,Pacific Seal Supply,CD Santiago,2024-09-20,2025-02-17,open,CLP,45
PO-20240920-002786,Tecfluid Norte,CD Santiago,2024-09-20,2024-11-14,received,CLP,30
PO-20240920-003140,Andes Motion,CD Santiago,2024-09-20,2024-12-19,received,CLP,45
PO-20240921-001506,Tecfluid Norte,CD Santiago,2024-09-21,2024-11-15,received,CLP,30
PO-20240921-002247,Maestranza Integral,CD Santiago,2024-09-21,2024-10-26,received,CLP,30
PO-20240921-003161,Pacific Seal Supply,CD Santiago,2024-09-21,2025-02-18,open,CLP,45
PO-20240922-000363,Hydroline Andina,CD Santiago,2024-09-22,2024-10-13,received,CLP,30
PO-20240922-001306,Hydroline Andina,CD Santiago,2024-09-22,2024-10-13,received,CLP,30
PO-20240923-000043,Hydroline Andina,CD Santiago,2024-09-23,2024-10-14,received,CLP,30
PO-20240923-000225,Hydroline Andina,CD Santiago,2024-09-23,2024-10-14,received,CLP,30
PO-20240923-000778,Industrial Flow Partners,CD Santiago,2024-09-23,2025-03-22,open,CLP,60
PO-20240923-000980,Pacific Seal Supply,CD Santiago,2024-09-23,2025-02-20,open,CLP,45
PO-20240923-001098,Maestranza Integral,CD Santiago,2024-09-23,2024-10-28,received,CLP,30
PO-20240924-000209,Tecfluid Norte,CD Santiago,2024-09-24,2024-11-18,received,CLP,30
PO-20240924-002480,Hydroline Andina,CD Santiago,2024-09-24,2024-10-15,received,CLP,30
PO-20240925-000820,Andes Motion,CD Santiago,2024-09-25,2024-12-24,received,CLP,45
PO-20240925-001262,Maestranza Integral,CD Santiago,2024-09-25,2024-10-30,received,CLP,30
PO-20240925-001369,Pacific Seal Supply,CD Santiago,2024-09-25,2025-02-22,open,CLP,45
PO-20240925-002946,Hydroline Andina,CD Santiago,2024-09-25,2024-10-16,received,CLP,30
PO-20240926-000803,Maestranza Integral,CD Santiago,2024-09-26,2024-10-31,received,CLP,30
PO-20240927-000651,Industrial Flow Partners,CD Santiago,2024-09-27,2025-03-26,open,CLP,60
PO-20240927-001168,Pacific Seal Supply,CD Santiago,2024-09-27,2025-02-24,open,CLP,45
PO-20240927-001554,Hydroline Andina,CD Santiago,2024-09-27,2024-10-18,received,CLP,30
PO-20240927-001783,Pacific Seal Supply,CD Santiago,2024-09-27,2025-02-24,open,CLP,45
PO-20240927-002227,Industrial Flow Partners,CD Santiago,2024-09-27,2025-03-26,open,CLP,60
PO-20240927-002742,Maestranza Integral,CD Santiago,2024-09-27,2024-11-01,received,CLP,30
PO-20240928-000194,Hydroline Andina,CD Santiago,2024-09-28,2024-10-19,received,CLP,30
PO-20240928-000197,Andes Motion,CD Santiago,2024-09-28,2024-12-27,open,CLP,45
PO-20240928-000451,Industrial Flow Partners,CD Santiago,2024-09-28,2025-03-27,open,CLP,60
PO-20240928-000823,Industrial Flow Partners,CD Santiago,2024-09-28,2025-03-27,open,CLP,60
PO-20240928-003029,Hydroline Andina,CD Santiago,2024-09-28,2024-10-19,received,CLP,30
PO-20240929-001737,Maestranza Integral,CD Santiago,2024-09-29,2024-11-03,received,CLP,30
PO-20240929-002275,Andes Motion,CD Santiago,2024-09-29,2024-12-28,received,CLP,45
PO-20240930-000716,Hydroline Andina,CD Santiago,2024-09-30,2024-10-21,received,CLP,30
PO-20240930-000904,Hydroline Andina,CD Santiago,2024-09-30,2024-10-21,received,CLP,30
PO-20240930-001126,Tecfluid Norte,CD Santiago,2024-09-30,2024-11-24,received,CLP,30
PO-20240930-002005,Industrial Flow Partners,CD Santiago,2024-09-30,2025-03-29,open,CLP,60
PO-20240930-002054,Andes Motion,CD Santiago,2024-09-30,2024-12-29,received,CLP,45
PO-20241001-000395,Hydroline Andina,CD Santiago,2024-10-01,2024-10-22,received,CLP,30
PO-20241001-001342,Tecfluid Norte,CD Santiago,2024-10-01,2024-11-25,received,CLP,30
PO-20241002-001366,Tecfluid Norte,CD Santiago,2024-10-02,2024-11-26,received,CLP,30
PO-20241002-001688,Maestranza Integral,CD Santiago,2024-10-02,2024-11-06,received,CLP,30
PO-20241003-000273,Hydroline Andina,CD Santiago,2024-10-03,2024-10-24,received,CLP,30
PO-20241003-000580,Tecfluid Norte,CD Santiago,2024-10-03,2024-11-27,received,CLP,30
PO-20241003-001234,Pacific Seal Supply,CD Santiago,2024-10-03,2025-03-02,open,CLP,45
PO-20241003-002602,Maestranza Integral,CD Santiago,2024-10-03,2024-11-07,received,CLP,30
PO-20241003-002682,Andes Motion,CD Santiago,2024-10-03,2025-01-01,open,CLP,45
PO-20241004-000844,Industrial Flow Partners,CD Santiago,2024-10-04,2025-04-02,open,CLP,60
PO-20241004-003103,Industrial Flow Partners,CD Santiago,2024-10-04,2025-04-02,open,CLP,60
PO-20241005-000609,Maestranza Integral,CD Santiago,2024-10-05,2024-11-09,received,CLP,30
PO-20241005-001435,Maestranza Integral,CD Santiago,2024-10-05,2024-11-09,received,CLP,30
PO-20241005-001938,Maestranza Integral,CD Santiago,2024-10-05,2024-11-09,received,CLP,30
PO-20241006-001564,Maestranza Integral,CD Santiago,2024-10-06,2024-11-10,received,CLP,30
PO-20241007-000166,Industrial Flow Partners,CD Santiago,2024-10-07,2025-04-05,open,CLP,60
PO-20241007-000416,Industrial Flow Partners,CD Santiago,2024-10-07,2025-04-05,open,CLP,60
PO-20241007-001661,Pacific Seal Supply,CD Santiago,2024-10-07,2025-03-06,open,CLP,45
PO-20241008-002842,Maestranza Integral,CD Santiago,2024-10-08,2024-11-12,received,CLP,30
PO-20241008-003172,Andes Motion,CD Santiago,2024-10-08,2025-01-06,open,CLP,45
PO-20241009-001347,Pacific Seal Supply,CD Santiago,2024-10-09,2025-03-08,open,CLP,45
PO-20241010-000484,Andes Motion,CD Santiago,2024-10-10,2025-01-08,open,CLP,45
PO-20241010-000739,Hydroline Andina,CD Santiago,2024-10-10,2024-10-31,received,CLP,30
PO-20241010-001105,Hydroline Andina,CD Santiago,2024-10-10,2024-10-31,received,CLP,30
PO-20241010-001889,Tecfluid Norte,CD Santiago,2024-10-10,2024-12-04,received,CLP,30
PO-20241011-001338,Andes Motion,CD Santiago,2024-10-11,2025-01-09,partially_received,CLP,45
PO-20241011-001593,Tecfluid Norte,CD Santiago,2024-10-11,2024-12-05,received,CLP,30
PO-20241011-001639,Industrial Flow Partners,CD Santiago,2024-10-11,2025-04-09,open,CLP,60
PO-20241011-002504,Tecfluid Norte,CD Santiago,2024-10-11,2024-12-05,received,CLP,30
PO-20241011-002958,Andes Motion,CD Santiago,2024-10-11,2025-01-09,open,CLP,45
PO-20241012-000936,Tecfluid Norte,CD Santiago,2024-10-12,2024-12-06,received,CLP,30
PO-20241012-001240,Maestranza Integral,CD Santiago,2024-10-12,2024-11-16,received,CLP,30
PO-20241012-002241,Andes Motion,CD Santiago,2024-10-12,2025-01-10,open,CLP,45
PO-20241012-002355,Hydroline Andina,CD Santiago,2024-10-12,2024-11-02,received,CLP,30
PO-20241013-001268,Industrial Flow Partners,CD Santiago,2024-10-13,2025-04-11,open,CLP,60
PO-20241013-001576,Pacific Seal Supply,CD Santiago,2024-10-13,2025-03-12,open,CLP,45
PO-20241013-001658,Maestranza Integral,CD Santiago,2024-10-13,2024-11-17,received,CLP,30
PO-20241013-003008,Andes Motion,CD Santiago,2024-10-13,2025-01-11,open,CLP,45
PO-20241014-001485,Andes Motion,CD Santiago,2024-10-14,2025-01-12,open,CLP,45
PO-20241014-001836,Hydroline Andina,CD Santiago,2024-10-14,2024-11-04,received,CLP,30
PO-20241014-002006,Industrial Flow Partners,CD Santiago,2024-10-14,2025-04-12,open,CLP,60
PO-20241014-002816,Maestranza Integral,CD Santiago,2024-10-14,2024-11-18,received,CLP,30
PO-20241014-003191,Hydroline Andina,CD Santiago,2024-10-14,2024-11-04,received,CLP,30
PO-20241015-000032,Industrial Flow Partners,CD Santiago,2024-10-15,2025-04-13,open,CLP,60
PO-20241015-001031,Hydroline Andina,CD Santiago,2024-10-15,2024-11-05,received,CLP,30
PO-20241015-001668,Andes Motion,CD Santiago,2024-10-15,2025-01-13,open,CLP,45
PO-20241015-002175,Maestranza Integral,CD Santiago,2024-10-15,2024-11-19,received,CLP,30
PO-20241016-000151,Hydroline Andina,CD Santiago,2024-10-16,2024-11-06,received,CLP,30
PO-20241016-000509,Industrial Flow Partners,CD Santiago,2024-10-16,2025-04-14,open,CLP,60
PO-20241016-001212,Hydroline Andina,CD Santiago,2024-10-16,2024-11-06,received,CLP,30
PO-20241016-002041,Pacific Seal Supply,CD Santiago,2024-10-16,2025-03-15,open,CLP,45
PO-20241016-002424,Hydroline Andina,CD Santiago,2024-10-16,2024-11-06,received,CLP,30
PO-20241016-002483,Maestranza Integral,CD Santiago,2024-10-16,2024-11-20,received,CLP,30
PO-20241016-003141,Andes Motion,CD Santiago,2024-10-16,2025-01-14,open,CLP,45
PO-20241017-001452,Tecfluid Norte,CD Santiago,2024-10-17,2024-12-11,received,CLP,30
PO-20241017-002569,Maestranza Integral,CD Santiago,2024-10-17,2024-11-21,received,CLP,30
PO-20241017-003162,Pacific Seal Supply,CD Santiago,2024-10-17,2025-03-16,open,CLP,45
PO-20241018-000396,Hydroline Andina,CD Santiago,2024-10-18,2024-11-08,received,CLP,30
PO-20241018-000997,Hydroline Andina,CD Santiago,2024-10-18,2024-11-08,received,CLP,30
PO-20241018-003000,Tecfluid Norte,CD Santiago,2024-10-18,2024-12-12,received,CLP,30
PO-20241019-000062,Hydroline Andina,CD Santiago,2024-10-19,2024-11-09,received,CLP,30
PO-20241019-001370,Pacific Seal Supply,CD Santiago,2024-10-19,2025-03-18,open,CLP,45
PO-20241019-002300,Tecfluid Norte,CD Santiago,2024-10-19,2024-12-13,received,CLP,30
PO-20241019-002873,Andes Motion,CD Santiago,2024-10-19,2025-01-17,open,CLP,45
PO-20241020-000292,Andes Motion,CD Santiago,2024-10-20,2025-01-18,open,CLP,45
PO-20241020-002033,Pacific Seal Supply,CD Santiago,2024-10-20,2025-03-19,open,CLP,45
PO-20241020-002651,Industrial Flow Partners,CD Santiago,2024-10-20,2025-04-18,open,CLP,60
PO-20241020-002778,Tecfluid Norte,CD Santiago,2024-10-20,2024-12-14,received,CLP,30
PO-20241021-000512,Industrial Flow Partners,CD Santiago,2024-10-21,2025-04-19,open,CLP,60
PO-20241021-001099,Maestranza Integral,CD Santiago,2024-10-21,2024-11-25,received,CLP,30
PO-20241021-001730,Hydroline Andina,CD Santiago,2024-10-21,2024-11-11,received,CLP,30
PO-20241021-002725,Maestranza Integral,CD Santiago,2024-10-21,2024-11-25,received,CLP,30
PO-20241021-002994,Hydroline Andina,CD Santiago,2024-10-21,2024-11-11,received,CLP,30
PO-20241021-003118,Tecfluid Norte,CD Santiago,2024-10-21,2024-12-15,received,CLP,30
PO-20241022-000717,Hydroline Andina,CD Santiago,2024-10-22,2024-11-12,received,CLP,30
PO-20241022-001464,Tecfluid Norte,CD Santiago,2024-10-22,2024-12-16,received,CLP,30
PO-20241022-001706,Maestranza Integral,CD Santiago,2024-10-22,2024-11-26,received,CLP,30
PO-20241022-002751,Hydroline Andina,CD Santiago,2024-10-22,2024-11-12,received,CLP,30
PO-20241023-000398,Tecfluid Norte,CD Santiago,2024-10-23,2024-12-17,received,CLP,30
PO-20241023-001631,Industrial Flow Partners,CD Santiago,2024-10-23,2025-04-21,open,CLP,60
PO-20241023-001759,Pacific Seal Supply,CD Santiago,2024-10-23,2025-03-22,open,CLP,45
PO-20241023-001768,Maestranza Integral,CD Santiago,2024-10-23,2024-11-27,received,CLP,30
PO-20241023-001994,Hydroline Andina,CD Santiago,2024-10-23,2024-11-13,received,CLP,30
PO-20241024-000417,Industrial Flow Partners,CD Santiago,2024-10-24,2025-04-22,open,CLP,60
PO-20241024-000905,Hydroline Andina,CD Santiago,2024-10-24,2024-11-14,received,CLP,30
PO-20241025-000432,Tecfluid Norte,CD Santiago,2024-10-25,2024-12-19,received,CLP,30
PO-20241025-000804,Maestranza Integral,CD Santiago,2024-10-25,2024-11-29,received,CLP,30
PO-20241025-002148,Maestranza Integral,CD Santiago,2024-10-25,2024-11-29,received,CLP,30
PO-20241025-002276,Andes Motion,CD Santiago,2024-10-25,2025-01-23,open,CLP,45
PO-20241025-002290,Pacific Seal Supply,CD Santiago,2024-10-25,2025-03-24,open,CLP,45
PO-20241025-002484,Pacific Seal Supply,CD Santiago,2024-10-25,2025-03-24,open,CLP,45
PO-20241025-003018,Pacific Seal Supply,CD Santiago,2024-10-25,2025-03-24,open,CLP,45
PO-20241026-000297,Maestranza Integral,CD Santiago,2024-10-26,2024-11-30,received,CLP,30
PO-20241026-000634,Hydroline Andina,CD Santiago,2024-10-26,2024-11-16,received,CLP,30
PO-20241026-000660,Industrial Flow Partners,CD Santiago,2024-10-26,2025-04-24,open,CLP,60
PO-20241026-001436,Maestranza Integral,CD Santiago,2024-10-26,2024-11-30,received,CLP,30
PO-20241026-001525,Pacific Seal Supply,CD Santiago,2024-10-26,2025-03-25,open,CLP,45
PO-20241027-000968,Tecfluid Norte,CD Santiago,2024-10-27,2024-12-21,received,CLP,30
PO-20241027-002051,Maestranza Integral,CD Santiago,2024-10-27,2024-12-01,received,CLP,30
PO-20241028-000593,Tecfluid Norte,CD Santiago,2024-10-28,2024-12-22,received,CLP,30
PO-20241028-001383,Hydroline Andina,CD Santiago,2024-10-28,2024-11-18,received,CLP,30
PO-20241028-001857,Pacific Seal Supply,CD Santiago,2024-10-28,2025-03-27,open,CLP,45
PO-20241028-002242,Andes Motion,CD Santiago,2024-10-28,2025-01-26,open,CLP,45
PO-20241030-000274,Hydroline Andina,CD Santiago,2024-10-30,2024-11-20,received,CLP,30
PO-20241030-002974,Hydroline Andina,CD Santiago,2024-10-30,2024-11-20,received,CLP,30
PO-20241030-003201,Maestranza Integral,CD Santiago,2024-10-30,2024-12-04,received,CLP,30
PO-20241031-000841,Andes Motion,CD Santiago,2024-10-31,2025-01-29,open,CLP,45
PO-20241031-002183,Pacific Seal Supply,CD Santiago,2024-10-31,2025-03-30,open,CLP,45
PO-20241031-002683,Andes Motion,CD Santiago,2024-10-31,2025-01-29,open,CLP,45
PO-20241031-002807,Pacific Seal Supply,CD Santiago,2024-10-31,2025-03-30,open,CLP,45
PO-20241031-003046,Tecfluid Norte,CD Santiago,2024-10-31,2024-12-25,open,CLP,30
PO-20241101-001555,Hydroline Andina,CD Santiago,2024-11-01,2024-11-22,received,CLP,30
PO-20241101-002617,Hydroline Andina,CD Santiago,2024-11-01,2024-11-22,received,CLP,30
PO-20241102-000562,Hydroline Andina,CD Santiago,2024-11-02,2024-11-23,received,CLP,30
PO-20241102-002117,Maestranza Integral,CD Santiago,2024-11-02,2024-12-07,received,CLP,30
PO-20241102-002425,Hydroline Andina,CD Santiago,2024-11-02,2024-11-23,received,CLP,30
PO-20241102-002780,Andes Motion,CD Santiago,2024-11-02,2025-01-31,open,CLP,45
PO-20241103-001517,Maestranza Integral,CD Santiago,2024-11-03,2024-12-08,received,CLP,30
