transfer_id,sku,source_location,destination_location,ship_date,expected_receipt_date,receipt_date,transfer_qty,transfer_status
TR-20240801-011676,SKU-00521,CD Santiago,Concepción,2024-08-01,2024-08-04,2024-08-03,2,received
TR-20240801-011910,SKU-00536,CD Santiago,Santiago,2024-08-01,2024-08-02,2024-08-02,2,received
TR-20240801-012244,SKU-00540,CD Santiago,Lima,2024-08-01,2024-08-08,2024-08-10,4,received
TR-20240801-012572,SKU-00554,CD Santiago,Santiago,2024-08-01,2024-08-02,2024-08-02,3,received
TR-20240801-012804,SKU-00567,CD Santiago,Antofagasta,2024-08-01,2024-08-05,2024-08-05,2,received
TR-20240801-013602,SKU-00592,CD Santiago,Copiapó,2024-08-01,2024-08-04,2024-08-04,1,received
TR-20240801-013752,SKU-00609,CD Santiago,Copiapó,2024-08-01,2024-08-04,2024-08-04,2,received
TR-20240801-014257,SKU-00622,CD Santiago,Copiapó,2024-08-01,2024-08-04,2024-08-05,3,received
TR-20240801-015087,SKU-00657,CD Santiago,Lima,2024-08-01,2024-08-08,2024-08-07,2,received
TR-20240801-015233,SKU-00664,CD Santiago,Concepción,2024-08-01,2024-08-04,2024-08-05,1,received
TR-20240801-015849,SKU-00693,CD Santiago,Lima,2024-08-01,2024-08-08,2024-08-09,2,received
TR-20240801-016868,SKU-00753,CD Santiago,Concepción,2024-08-01,2024-08-04,2024-08-03,1,received
TR-20240802-003010,SKU-00151,CD Santiago,Concepción,2024-08-02,2024-08-05,2024-08-04,2,received
TR-20240802-003346,SKU-00156,CD Santiago,Concepción,2024-08-02,2024-08-05,2024-08-04,2,received
TR-20240802-003649,SKU-00170,CD Santiago,Santiago,2024-08-02,2024-08-03,2024-08-04,1,received
TR-20240802-004030,SKU-00196,CD Santiago,Antofagasta,2024-08-02,2024-08-06,2024-08-04,3,received
TR-20240802-004418,SKU-00218,CD Santiago,Copiapó,2024-08-02,2024-08-05,2024-08-06,1,received
TR-20240802-005968,SKU-00291,CD Santiago,Lima,2024-08-02,2024-08-09,2024-08-07,4,received
TR-20240802-006168,SKU-00306,CD Santiago,Concepción,2024-08-02,2024-08-05,2024-08-04,1,received
TR-20240802-006248,SKU-00308,CD Santiago,Santiago,2024-08-02,2024-08-03,2024-08-03,2,received
TR-20240802-006679,SKU-00337,CD Santiago,Copiapó,2024-08-02,2024-08-05,2024-08-04,2,received
TR-20240802-006680,SKU-00337,CD Santiago,Santiago,2024-08-02,2024-08-03,2024-08-04,1,received
TR-20240802-007360,SKU-00374,CD Santiago,Antofagasta,2024-08-02,2024-08-06,2024-08-04,2,received
TR-20240802-008013,SKU-00388,CD Santiago,Copiapó,2024-08-02,2024-08-05,2024-08-04,2,received
TR-20240802-008387,SKU-00396,CD Santiago,Concepción,2024-08-02,2024-08-05,2024-08-04,1,received
TR-20240802-009962,SKU-00455,CD Santiago,Lima,2024-08-02,2024-08-09,2024-08-09,3,received
TR-20240802-011314,SKU-00497,CD Santiago,Antofagasta,2024-08-02,2024-08-06,2024-08-05,1,received
TR-20240802-011669,SKU-00519,CD Santiago,Concepción,2024-08-02,2024-08-05,2024-08-05,2,received
TR-20240802-013322,SKU-00583,CD Santiago,Lima,2024-08-02,2024-08-09,2024-08-09,1,received
TR-20240802-013725,SKU-00608,CD Santiago,Santiago,2024-08-02,2024-08-03,2024-08-03,1,received
TR-20240802-014717,SKU-00641,CD Santiago,Copiapó,2024-08-02,2024-08-05,2024-08-05,3,received
TR-20240802-015421,SKU-00666,CD Santiago,Lima,2024-08-02,2024-08-09,2024-08-08,2,received
TR-20240802-015850,SKU-00693,CD Santiago,Lima,2024-08-02,2024-08-09,2024-08-10,2,received
TR-20240802-017088,SKU-00769,CD Santiago,Copiapó,2024-08-02,2024-08-05,2024-08-04,2,received
TR-20240802-017089,SKU-00769,CD Santiago,Santiago,2024-08-02,2024-08-03,2024-08-04,1,received
TR-20240802-018052,SKU-00798,CD Santiago,Santiago,2024-08-02,2024-08-03,2024-08-04,2,received
TR-20240803-008530,SKU-00397,CD Santiago,Santiago,2024-08-03,2024-08-04,2024-08-05,3,received
TR-20240804-013484,SKU-00587,CD Santiago,Copiapó,2024-08-04,2024-08-07,2024-08-09,3,received
TR-20240805-001139,SKU-00062,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-08,4,received
TR-20240805-001264,SKU-00067,CD Santiago,Concepción,2024-08-05,2024-08-08,2024-08-08,2,received
TR-20240805-001311,SKU-00069,CD Santiago,Santiago,2024-08-05,2024-08-06,2024-08-06,2,received
TR-20240805-001615,SKU-00076,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-13,1,received
TR-20240805-002080,SKU-00106,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-13,5,received
TR-20240805-003650,SKU-00170,CD Santiago,Copiapó,2024-08-05,2024-08-08,2024-08-07,1,received
TR-20240805-004031,SKU-00196,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-12,3,received
TR-20240805-006487,SKU-00330,CD Santiago,Copiapó,2024-08-05,2024-08-08,2024-08-08,2,received
TR-20240805-006681,SKU-00337,CD Santiago,Copiapó,2024-08-05,2024-08-08,2024-08-07,1,received
TR-20240805-007234,SKU-00369,CD Santiago,Concepción,2024-08-05,2024-08-08,2024-08-07,2,received
TR-20240805-007284,SKU-00370,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-09,2,received
TR-20240805-007592,SKU-00378,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-10,2,received
TR-20240805-007593,SKU-00378,CD Santiago,Santiago,2024-08-05,2024-08-06,2024-08-06,3,received
TR-20240805-008208,SKU-00394,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-12,2,received
TR-20240805-008531,SKU-00397,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-09,1,received
TR-20240805-009788,SKU-00453,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-11,2,received
TR-20240805-009963,SKU-00455,CD Santiago,Copiapó,2024-08-05,2024-08-08,2024-08-07,5,received
TR-20240805-010542,SKU-00483,CD Santiago,Concepción,2024-08-05,2024-08-08,2024-08-10,2,received
TR-20240805-011315,SKU-00497,CD Santiago,Concepción,2024-08-05,2024-08-08,2024-08-08,2,received
TR-20240805-011572,SKU-00509,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-11,3,received
TR-20240805-012245,SKU-00540,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-09,5,received
TR-20240805-012390,SKU-00550,CD Santiago,Copiapó,2024-08-05,2024-08-08,2024-08-10,2,received
TR-20240805-012774,SKU-00564,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-08,1,received
TR-20240805-013633,SKU-00602,CD Santiago,Copiapó,2024-08-05,2024-08-08,2024-08-07,2,received
TR-20240805-013890,SKU-00615,CD Santiago,Antofagasta,2024-08-05,2024-08-09,2024-08-11,2,received
TR-20240805-017223,SKU-00777,CD Santiago,Lima,2024-08-05,2024-08-12,2024-08-13,1,received
TR-20240805-017512,SKU-00783,CD Santiago,Concepción,2024-08-05,2024-08-08,2024-08-07,2,received
TR-20240806-000243,SKU-00015,CD Santiago,Concepción,2024-08-06,2024-08-09,2024-08-11,3,received
TR-20240806-002188,SKU-00113,CD Santiago,Lima,2024-08-06,2024-08-13,2024-08-14,2,received
TR-20240806-004032,SKU-00196,CD Santiago,Copiapó,2024-08-06,2024-08-09,2024-08-09,3,received
TR-20240806-004512,SKU-00222,CD Santiago,Santiago,2024-08-06,2024-08-07,2024-08-07,2,received
TR-20240806-005621,SKU-00282,CD Santiago,Santiago,2024-08-06,2024-08-07,2024-08-08,2,received
TR-20240806-006314,SKU-00318,CD Santiago,Concepción,2024-08-06,2024-08-09,2024-08-09,2,received
TR-20240806-006934,SKU-00352,CD Santiago,Santiago,2024-08-06,2024-08-07,2024-08-07,3,received
TR-20240806-006990,SKU-00353,CD Santiago,Antofagasta,2024-08-06,2024-08-10,2024-08-09,2,received
TR-20240806-008636,SKU-00401,CD Santiago,Lima,2024-08-06,2024-08-13,2024-08-11,1,received
TR-20240806-010482,SKU-00480,CD Santiago,Santiago,2024-08-06,2024-08-07,2024-08-08,2,received
TR-20240806-011363,SKU-00503,CD Santiago,Santiago,2024-08-06,2024-08-07,2024-08-08,2,received
TR-20240806-011911,SKU-00536,CD Santiago,Copiapó,2024-08-06,2024-08-09,2024-08-08,2,received
TR-20240806-016580,SKU-00734,CD Santiago,Santiago,2024-08-06,2024-08-07,2024-08-08,2,received
TR-20240807-000042,SKU-00011,CD Santiago,Copiapó,2024-08-07,2024-08-10,2024-08-10,2,received
TR-20240807-000244,SKU-00015,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-09,3,received
TR-20240807-000763,SKU-00051,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-12,2,received
TR-20240807-001938,SKU-00099,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-09,2,received
TR-20240807-002150,SKU-00110,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-10,2,received
TR-20240807-002570,SKU-00124,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-16,2,received
TR-20240807-003347,SKU-00156,CD Santiago,Copiapó,2024-08-07,2024-08-10,2024-08-09,2,received
TR-20240807-003505,SKU-00167,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-18,2,received
TR-20240807-004033,SKU-00196,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-14,5,received
TR-20240807-005059,SKU-00241,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-08,4,received
TR-20240807-006682,SKU-00337,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-09,1,received
TR-20240807-006788,SKU-00348,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-08,2,received
TR-20240807-007235,SKU-00369,CD Santiago,Concepción,2024-08-07,2024-08-10,2024-08-11,1,received
TR-20240807-007891,SKU-00380,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-14,3,received
TR-20240807-007994,SKU-00384,CD Santiago,Concepción,2024-08-07,2024-08-10,2024-08-09,2,received
TR-20240807-008637,SKU-00401,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-15,2,received
TR-20240807-009361,SKU-00423,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-13,6,received
TR-20240807-009659,SKU-00442,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-13,1,received
TR-20240807-010838,SKU-00487,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-12,3,received
TR-20240807-011340,SKU-00499,CD Santiago,Concepción,2024-08-07,2024-08-10,2024-08-09,2,received
TR-20240807-011573,SKU-00509,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-08,2,received
TR-20240807-011987,SKU-00537,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-12,2,received
TR-20240807-013111,SKU-00581,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-09,1,received
TR-20240807-013263,SKU-00582,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-11,3,received
TR-20240807-013264,SKU-00582,CD Santiago,Lima,2024-08-07,2024-08-14,2024-08-17,2,received
TR-20240807-013265,SKU-00582,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-09,3,received
TR-20240807-013603,SKU-00592,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-09,2,received
TR-20240807-013673,SKU-00606,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-08,2,received
TR-20240807-014068,SKU-00617,CD Santiago,Antofagasta,2024-08-07,2024-08-11,2024-08-10,1,received
TR-20240807-015851,SKU-00693,CD Santiago,Copiapó,2024-08-07,2024-08-10,2024-08-09,2,received
TR-20240807-016116,SKU-00706,CD Santiago,Copiapó,2024-08-07,2024-08-10,2024-08-09,2,received
TR-20240807-016364,SKU-00729,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-08,1,received
TR-20240807-016878,SKU-00754,CD Santiago,Santiago,2024-08-07,2024-08-08,2024-08-09,2,received
TR-20240808-000567,SKU-00038,CD Santiago,Antofagasta,2024-08-08,2024-08-12,2024-08-13,2,received
TR-20240808-004252,SKU-00209,CD Santiago,Lima,2024-08-08,2024-08-15,2024-08-12,2,received
TR-20240808-007594,SKU-00378,CD Santiago,Antofagasta,2024-08-08,2024-08-12,2024-08-11,2,received
TR-20240808-007892,SKU-00380,CD Santiago,Copiapó,2024-08-08,2024-08-11,2024-08-10,2,received
TR-20240808-007893,SKU-00380,CD Santiago,Lima,2024-08-08,2024-08-15,2024-08-15,3,received
TR-20240808-008130,SKU-00392,CD Santiago,Santiago,2024-08-08,2024-08-09,2024-08-10,1,received
TR-20240808-008388,SKU-00396,CD Santiago,Concepción,2024-08-08,2024-08-11,2024-08-13,2,received
TR-20240808-009964,SKU-00455,CD Santiago,Lima,2024-08-08,2024-08-15,2024-08-14,3,received
TR-20240808-010483,SKU-00480,CD Santiago,Copiapó,2024-08-08,2024-08-11,2024-08-12,1,received
TR-20240808-011060,SKU-00492,CD Santiago,Santiago,2024-08-08,2024-08-09,2024-08-09,1,received
TR-20240808-014069,SKU-00617,CD Santiago,Concepción,2024-08-08,2024-08-11,2024-08-12,1,received
TR-20240808-015154,SKU-00659,CD Santiago,Concepción,2024-08-08,2024-08-11,2024-08-11,1,received
TR-20240808-016821,SKU-00749,CD Santiago,Lima,2024-08-08,2024-08-15,2024-08-17,2,received
TR-20240808-017090,SKU-00769,CD Santiago,Copiapó,2024-08-08,2024-08-11,2024-08-12,1,received
TR-20240808-017263,SKU-00780,CD Santiago,Copiapó,2024-08-08,2024-08-11,2024-08-10,1,received
TR-20240808-018053,SKU-00798,CD Santiago,Santiago,2024-08-08,2024-08-09,2024-08-10,4,received
TR-20240809-000245,SKU-00015,CD Santiago,Antofagasta,2024-08-09,2024-08-13,2024-08-13,3,received
TR-20240809-001140,SKU-00062,CD Santiago,Santiago,2024-08-09,2024-08-10,2024-08-11,2,received
TR-20240809-003348,SKU-00156,CD Santiago,Antofagasta,2024-08-09,2024-08-13,2024-08-13,7,received
TR-20240809-003349,SKU-00156,CD Santiago,Santiago,2024-08-09,2024-08-10,2024-08-10,3,received
TR-20240809-003391,SKU-00157,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-12,1,received
TR-20240809-005408,SKU-00263,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-11,1,received
TR-20240809-005969,SKU-00291,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-13,1,received
TR-20240809-007112,SKU-00361,CD Santiago,Lima,2024-08-09,2024-08-16,2024-08-13,2,received
TR-20240809-007202,SKU-00367,CD Santiago,Antofagasta,2024-08-09,2024-08-13,2024-08-14,2,received
TR-20240809-007361,SKU-00374,CD Santiago,Antofagasta,2024-08-09,2024-08-13,2024-08-14,3,received
TR-20240809-008003,SKU-00387,CD Santiago,Lima,2024-08-09,2024-08-16,2024-08-16,2,received
TR-20240809-008549,SKU-00398,CD Santiago,Santiago,2024-08-09,2024-08-10,2024-08-11,2,received
TR-20240809-012246,SKU-00540,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-12,3,received
TR-20240809-013604,SKU-00592,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-13,2,received
TR-20240809-014718,SKU-00641,CD Santiago,Lima,2024-08-09,2024-08-16,2024-08-13,2,received
TR-20240809-014759,SKU-00643,CD Santiago,Concepción,2024-08-09,2024-08-12,2024-08-13,2,received
TR-20240809-015287,SKU-00665,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-13,2,received
TR-20240809-015422,SKU-00666,CD Santiago,Santiago,2024-08-09,2024-08-10,2024-08-10,2,received
TR-20240809-016581,SKU-00734,CD Santiago,Antofagasta,2024-08-09,2024-08-13,2024-08-13,1,received
TR-20240809-016582,SKU-00734,CD Santiago,Copiapó,2024-08-09,2024-08-12,2024-08-12,1,received
TR-20240810-011184,SKU-00494,CD Santiago,Antofagasta,2024-08-10,2024-08-14,2024-08-12,4,received
TR-20240810-011185,SKU-00494,CD Santiago,Copiapó,2024-08-10,2024-08-13,2024-08-13,4,received
TR-20240810-017638,SKU-00784,CD Santiago,Copiapó,2024-08-10,2024-08-13,2024-08-15,2,received
TR-20240811-001420,SKU-00070,CD Santiago,Concepción,2024-08-11,2024-08-14,2024-08-13,1,received
TR-20240811-001421,SKU-00070,CD Santiago,Lima,2024-08-11,2024-08-18,2024-08-18,3,received
TR-20240811-001422,SKU-00070,CD Santiago,Santiago,2024-08-11,2024-08-12,2024-08-12,1,received
TR-20240811-005471,SKU-00271,CD Santiago,Santiago,2024-08-11,2024-08-12,2024-08-12,1,received
TR-20240812-000594,SKU-00041,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-21,2,received
TR-20240812-000764,SKU-00051,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-16,3,received
TR-20240812-000822,SKU-00058,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-13,2,received
TR-20240812-001186,SKU-00064,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-14,1,received
TR-20240812-001701,SKU-00082,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-15,3,received
TR-20240812-002880,SKU-00136,CD Santiago,Copiapó,2024-08-12,2024-08-15,2024-08-15,2,received
TR-20240812-003651,SKU-00170,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-13,1,received
TR-20240812-003832,SKU-00194,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-13,2,received
TR-20240812-004358,SKU-00214,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-14,1,received
TR-20240812-004440,SKU-00219,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-16,2,received
TR-20240812-004762,SKU-00229,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-14,2,received
TR-20240812-007311,SKU-00373,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-19,2,received
TR-20240812-008209,SKU-00394,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-19,2,received
TR-20240812-008210,SKU-00394,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-13,2,received
TR-20240812-008532,SKU-00397,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-19,2,received
TR-20240812-008713,SKU-00402,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-17,4,received
TR-20240812-009362,SKU-00423,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-19,3,received
TR-20240812-010067,SKU-00456,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-14,1,received
TR-20240812-010543,SKU-00483,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-13,1,received
TR-20240812-012247,SKU-00540,CD Santiago,Concepción,2024-08-12,2024-08-15,2024-08-14,2,received
TR-20240812-012573,SKU-00554,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-18,1,received
TR-20240812-013112,SKU-00581,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-16,2,received
TR-20240812-013664,SKU-00605,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-14,1,received
TR-20240812-013726,SKU-00608,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-14,2,received
TR-20240812-014719,SKU-00641,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-17,2,received
TR-20240812-015155,SKU-00659,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-15,1,received
TR-20240812-015288,SKU-00665,CD Santiago,Santiago,2024-08-12,2024-08-13,2024-08-13,1,received
TR-20240812-016365,SKU-00729,CD Santiago,Antofagasta,2024-08-12,2024-08-16,2024-08-15,3,received
TR-20240812-016630,SKU-00736,CD Santiago,Copiapó,2024-08-12,2024-08-15,2024-08-15,1,received
TR-20240812-017264,SKU-00780,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-18,1,received
TR-20240812-017827,SKU-00793,CD Santiago,Lima,2024-08-12,2024-08-19,2024-08-20,2,received
TR-20240813-000246,SKU-00015,CD Santiago,Santiago,2024-08-13,2024-08-14,2024-08-14,4,received
TR-20240813-001423,SKU-00070,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-17,2,received
TR-20240813-002463,SKU-00122,CD Santiago,Lima,2024-08-13,2024-08-20,2024-08-17,6,received
TR-20240813-002571,SKU-00124,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-15,1,received
TR-20240813-004034,SKU-00196,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-17,4,received
TR-20240813-004157,SKU-00202,CD Santiago,Santiago,2024-08-13,2024-08-14,2024-08-14,1,received
TR-20240813-004662,SKU-00223,CD Santiago,Antofagasta,2024-08-13,2024-08-17,2024-08-16,2,received
TR-20240813-005683,SKU-00284,CD Santiago,Lima,2024-08-13,2024-08-20,2024-08-19,2,received
TR-20240813-005970,SKU-00291,CD Santiago,Antofagasta,2024-08-13,2024-08-17,2024-08-17,3,received
TR-20240813-007595,SKU-00378,CD Santiago,Antofagasta,2024-08-13,2024-08-17,2024-08-16,4,received
TR-20240813-007643,SKU-00379,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-15,1,received
TR-20240813-007894,SKU-00380,CD Santiago,Santiago,2024-08-13,2024-08-14,2024-08-15,2,received
TR-20240813-008030,SKU-00389,CD Santiago,Santiago,2024-08-13,2024-08-14,2024-08-15,2,received
TR-20240813-008389,SKU-00396,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-16,2,received
TR-20240813-008533,SKU-00397,CD Santiago,Santiago,2024-08-13,2024-08-14,2024-08-14,2,received
TR-20240813-009363,SKU-00423,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-16,2,received
TR-20240813-011574,SKU-00509,CD Santiago,Lima,2024-08-13,2024-08-20,2024-08-21,2,received
TR-20240813-012574,SKU-00554,CD Santiago,Copiapó,2024-08-13,2024-08-16,2024-08-16,2,received
TR-20240813-014070,SKU-00617,CD Santiago,Antofagasta,2024-08-13,2024-08-17,2024-08-16,2,received
TR-20240813-014071,SKU-00617,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-16,2,received
TR-20240813-014509,SKU-00640,CD Santiago,Copiapó,2024-08-13,2024-08-16,2024-08-18,2,received
TR-20240813-014720,SKU-00641,CD Santiago,Santiago,2024-08-13,2024-08-14,2024-08-14,3,received
TR-20240813-015423,SKU-00666,CD Santiago,Copiapó,2024-08-13,2024-08-16,2024-08-15,2,received
TR-20240813-015987,SKU-00699,CD Santiago,Lima,2024-08-13,2024-08-20,2024-08-23,1,received
TR-20240813-017513,SKU-00783,CD Santiago,Concepción,2024-08-13,2024-08-16,2024-08-15,4,received
TR-20240813-017514,SKU-00783,CD Santiago,Copiapó,2024-08-13,2024-08-16,2024-08-16,5,received
TR-20240814-000498,SKU-00031,CD Santiago,Lima,2024-08-14,2024-08-21,2024-08-24,1,received
TR-20240814-001141,SKU-00062,CD Santiago,Copiapó,2024-08-14,2024-08-17,2024-08-17,2,received
TR-20240814-001142,SKU-00062,CD Santiago,Santiago,2024-08-14,2024-08-15,2024-08-16,2,received
TR-20240814-001538,SKU-00072,CD Santiago,Antofagasta,2024-08-14,2024-08-18,2024-08-17,2,received
TR-20240814-002464,SKU-00122,CD Santiago,Santiago,2024-08-14,2024-08-15,2024-08-16,2,received
TR-20240814-005971,SKU-00291,CD Santiago,Copiapó,2024-08-14,2024-08-17,2024-08-16,3,received
TR-20240814-005972,SKU-00291,CD Santiago,Santiago,2024-08-14,2024-08-15,2024-08-15,2,received
TR-20240814-007596,SKU-00378,CD Santiago,Santiago,2024-08-14,2024-08-15,2024-08-16,3,received
TR-20240814-007981,SKU-00382,CD Santiago,Santiago,2024-08-14,2024-08-15,2024-08-15,2,received
TR-20240814-008390,SKU-00396,CD Santiago,Santiago,2024-08-14,2024-08-15,2024-08-15,2,received
TR-20240814-008534,SKU-00397,CD Santiago,Lima,2024-08-14,2024-08-21,2024-08-21,2,received
